ID,Species,yday,Hour,Day,Mass,deltaM,Temp,RH,VPD,gwc,WP,Rad_weighted,Shoot,Leaf,deltaM.Leaf,deltaM.Shoot,Batch,Group
Chlvir2,Chlvir,190,2,1,4205.333333,1,23.51666667,94.175,0.16883959,0.077743018,-0.568776823,603.6338784,5.4179,3.7254,0.268427551,0.184573359,1,Grass
Chlvir2,Chlvir,189,23,0,4208.358333,0.925,23.5,90.85,0.264941066,0.078336108,-0.566131296,603.6338784,5.4179,3.7254,0.248295485,0.170730357,1,Grass
Chlvir2,Chlvir,192,1,3,3888.633333,0.183333333,23.40833333,93.90833333,0.175407305,0.015649884,-1.542485272,603.6338784,5.4179,3.7254,0.049211718,0.033838449,1,Grass
Chlvir2,Chlvir,191,16,2,3895.833333,2.916666667,26.525,68.65833333,1.08667992,0.017061537,-1.450720671,603.6338784,5.4179,3.7254,0.782913692,0.538338963,1,Grass
Chlvir2,Chlvir,191,1,2,3948.075,0.366666667,23.49166667,94.04166667,0.172441273,0.027304192,-1.066380426,603.6338784,5.4179,3.7254,0.098423436,0.067676898,1,Grass
Chlvir2,Chlvir,190,12,1,4099.7,24.25,26.475,73.65833333,0.910668196,0.057032235,-0.685351149,603.6338784,5.4179,3.7254,6.509368122,4.475903948,1,Grass
Chlvir2,Chlvir,189,21,0,4210.275,1.158333333,23.5,82.85833333,0.496342233,0.078711895,-0.564470027,603.6338784,5.4179,3.7254,0.31092858,0.213797474,1,Grass
Chlvir2,Chlvir,190,7,1,4200.183333,1.05,23.51666667,95.75833333,0.122941209,0.076733294,-0.573348813,603.6338784,5.4179,3.7254,0.281848929,0.193802027,1,Grass
Chlvir2,Chlvir,191,21,2,3889.383333,0.108333333,23.55,83.09166667,0.490927066,0.015796931,-1.532122973,603.6338784,5.4179,3.7254,0.029079651,0.019995447,1,Grass
Chlvir2,Chlvir,192,9,3,3880.383333,4.558333333,26.93333333,80.7,0.68527178,0.014032364,-1.672031462,603.6338784,5.4179,3.7254,1.223582255,0.841346893,1,Grass
Chlvir2,Chlvir,189,16,0,4279.975,5.775,26.69166667,62.35833333,1.318344465,0.092377483,-0.510802884,603.6338784,5.4179,3.7254,1.550169109,1.065911146,1,Grass
Chlvir2,Chlvir,189,19,0,4221.75,21.275,26.81666667,69.19166667,1.086680865,0.080961718,-0.554758073,603.6338784,5.4179,3.7254,5.710796156,3.926798206,1,Grass
Chlvir2,Chlvir,190,21,1,3949.25,0.216666667,23.48333333,84.26666667,0.455003793,0.027534566,-1.060831384,603.6338784,5.4179,3.7254,0.058159303,0.039990894,1,Grass
Chlvir2,Chlvir,190,13,1,4075.233333,24.46666667,26.50833333,72.625,0.948199874,0.052235229,-0.722032754,603.6338784,5.4179,3.7254,6.567527424,4.515894842,1,Grass
Chlvir2,Chlvir,191,14,2,3901.975,3.283333333,26.65,69.50833333,1.065034162,0.01826569,-1.383956641,603.6338784,5.4179,3.7254,0.881337127,0.606015861,1,Grass
Chlvir2,Chlvir,192,4,3,3888.083333,0.183333333,23.51666667,95.33333333,0.135260334,0.015542049,-1.550216755,603.6338784,5.4179,3.7254,0.049211718,0.033838449,1,Grass
Chlvir3,Chlvir,191,2,2,4506.725,0.083333333,23.5,94.80833333,0.150326306,0.022831793,-1.193956135,628.0713691,8.1823,4.8871,0.017051694,0.010184585,1,Grass
Chlvir3,Chlvir,191,6,2,4505.95,0.158333333,23.50833333,95.525,0.129640598,0.022595373,-1.201986827,628.0713691,8.1823,4.8871,0.032398218,0.019350712,1,Grass
Chlvir3,Chlvir,191,16,2,4473.825,1.608333333,26.525,68.65833333,1.08667992,0.012795375,-1.796063146,628.0713691,8.1823,4.8871,0.329097693,0.196562499,1,Grass
Chlvir3,Chlvir,192,7,3,4468.716667,0.125,23.46666667,96.00833333,0.11534793,0.011237035,-1.999456111,628.0713691,8.1823,4.8871,0.025577541,0.015276878,1,Grass
Chlvir3,Chlvir,191,8,2,4502.816667,3,26.6,94.80833333,0.180181507,0.021639523,-1.236132223,628.0713691,8.1823,4.8871,0.613860981,0.366645075,1,Grass
Chlvir3,Chlvir,190,4,1,4638.625,0.45,23.49166667,95.23333333,0.137952148,0.063068983,-0.645460248,628.0713691,8.1823,4.8871,0.092079147,0.054996761,1,Grass
Chlvir3,Chlvir,190,6,1,4637.55,0.666666667,23.50833333,95.75,0.123121281,0.062741046,-0.647475318,628.0713691,8.1823,4.8871,0.136413551,0.081476683,1,Grass
Chlvir3,Chlvir,190,15,1,4530.35,8.616666667,26.59166667,71.08333333,1.006548325,0.030038795,-1.00540983,628.0713691,8.1823,4.8871,1.763145151,1.053086133,1,Grass
Chlvir3,Chlvir,191,11,2,4484.775,4.716666667,26.30833333,73.89166667,0.893865563,0.016135763,-1.509004827,628.0713691,8.1823,4.8871,0.965125876,0.576447535,1,Grass
Chlvir3,Chlvir,190,18,1,4512.566667,4.941666667,26.5,70.075,1.036033582,0.024613842,-1.138050205,628.0713691,8.1823,4.8871,1.011165449,0.603945916,1,Grass
Chlvir3,Chlvir,192,2,3,4469.508333,0.133333333,23.48333333,94.75,0.151854411,0.01147854,-1.96344359,628.0713691,8.1823,4.8871,0.02728271,0.016295337,1,Grass
Chlvir3,Chlvir,191,20,2,4470.741667,-0.125,23.74166667,70.26666667,0.877827427,0.011854778,-1.910979235,628.0713691,8.1823,4.8871,-0.025577541,-0.015276878,1,Grass
Chlvir3,Chlvir,191,5,2,4506.108333,0.208333333,23.575,95.5,0.130889247,0.022643674,-1.200333399,628.0713691,8.1823,4.8871,0.042629235,0.025461464,1,Grass
Chlvir3,Chlvir,190,1,1,4640.008333,0.441666667,23.58333333,93.59166667,0.186496929,0.063490981,-0.642890518,628.0713691,8.1823,4.8871,0.090373978,0.053978303,1,Grass
Chlvir3,Chlvir,190,10,1,4595.716667,18.7,26.5,77.375,0.783274283,0.04997944,-0.741170046,628.0713691,8.1823,4.8871,3.826400115,2.28542097,1,Grass
Chlvir3,Chlvir,191,12,2,4481.766667,3.008333333,26.50833333,72.13333333,0.965364007,0.015218046,-1.574151909,628.0713691,8.1823,4.8871,0.61556615,0.367663534,1,Grass
Chlvir3,Chlvir,189,23,0,4640.808333,0.383333333,23.5,90.85,0.264941066,0.063735027,-0.641416209,628.0713691,8.1823,4.8871,0.078437792,0.046849093,1,Grass
Chlvir3,Chlvir,190,0,1,4640.45,0.358333333,23.53333333,92.51666667,0.217100575,0.063625715,-0.642075515,628.0713691,8.1823,4.8871,0.073322284,0.043793717,1,Grass
Chlvir3,Chlvir,189,20,0,4642.65,7.491666667,23.84166667,71.00833333,0.860476368,0.064296843,-0.638054525,628.0713691,8.1823,4.8871,1.532947283,0.91559423,1,Grass
Chlvir3,Chlvir,190,8,1,4631.591667,5.283333333,26.35833333,94.925,0.172246863,0.060923407,-0.658942261,628.0713691,8.1823,4.8871,1.081077394,0.645702716,1,Grass
Chlvir3,Chlvir,191,13,2,4479.45,2.316666667,26.64166667,70.40833333,1.033123621,0.014511328,-1.630378178,628.0713691,8.1823,4.8871,0.474037091,0.283131475,1,Grass
Chlvir3,Chlvir,190,19,1,4508.458333,4.108333333,26.30833333,69.625,1.03974214,0.023360561,-1.176544501,628.0713691,8.1823,4.8871,0.84064851,0.502100062,1,Grass
Chlvir3,Chlvir,192,11,3,4462.775,1.383333333,26.88333333,71.05,1.025299357,0.00942448,-2.351487145,628.0713691,8.1823,4.8871,0.283058119,0.169064118,1,Grass
Chlvir3,Chlvir,191,15,2,4475.433333,1.891666667,26.5,69.06666667,1.070942168,0.01328601,-1.743695532,628.0713691,8.1823,4.8871,0.387073452,0.231190089,1,Grass
Chlvir3,Chlvir,192,12,3,4461.575,1.2,26.89166667,69.30833333,1.087309509,0.00905841,-2.447757625,628.0713691,8.1823,4.8871,0.245544392,0.14665803,1,Grass
Chlvir3,Chlvir,192,3,3,4469.316667,0.191666667,23.5,95.16666667,0.139950654,0.01142007,-1.971985901,628.0713691,8.1823,4.8871,0.039218896,0.023424546,1,Grass
Chlvir3,Chlvir,190,22,1,4507,0,23.5,89.05833333,0.316819325,0.022915684,-1.191143768,628.0713691,8.1823,4.8871,0,0,1,Grass
Chlvir3,Chlvir,191,19,2,4470.616667,0.933333333,26.81666667,67.4,1.149867869,0.011816646,-1.916108335,628.0713691,8.1823,4.8871,0.190978972,0.114067357,1,Grass
Chlvir3,Chlvir,192,8,3,4467.583333,1.133333333,26.80833333,95.25833333,0.16558429,0.010891302,-2.054593018,628.0713691,8.1823,4.8871,0.231903037,0.138510362,1,Grass
Chlvir3,Chlvir,191,23,2,4469.925,0.175,23.50833333,90.85,0.265085377,0.011605647,-1.945245178,628.0713691,8.1823,4.8871,0.035808557,0.021387629,1,Grass
Chlvir3,Chlvir,189,22,0,4641.191667,0.641666667,23.5,88.06666667,0.345533339,0.063851966,-0.640712799,628.0713691,8.1823,4.8871,0.131298043,0.078421308,1,Grass
Chlvir3,Chlvir,192,4,3,4469.166667,0.15,23.51666667,95.33333333,0.135260334,0.011374311,-1.978748515,628.0713691,8.1823,4.8871,0.030693049,0.018332254,1,Grass
Chlvir3,Chlvir,190,3,1,4639.075,0.441666667,23.5,94.725,0.152739248,0.06320626,-0.644621453,628.0713691,8.1823,4.8871,0.090373978,0.053978303,1,Grass
Chlvir3,Chlvir,190,14,1,4538.966667,10.35833333,26.5,71.55833333,0.984741364,0.032667381,-0.955313201,628.0713691,8.1823,4.8871,2.119525554,1.265943968,1,Grass
Chlvir3,Chlvir,190,17,1,4517.508333,5.816666667,26.64166667,70.56666667,1.027541223,0.026121338,-1.096247406,628.0713691,8.1823,4.8871,1.190208235,0.710884063,1,Grass
Chlvir3,Chlvir,192,0,3,4469.775,0.15,23.45833333,92.625,0.21302773,0.011559888,-1.951738917,628.0713691,8.1823,4.8871,0.030693049,0.018332254,1,Grass
Chlvir3,Chlvir,191,4,2,4506.316667,0.241666667,23.59166667,95.41666667,0.133446501,0.022707227,-1.198167867,628.0713691,8.1823,4.8871,0.049449912,0.029535298,1,Grass
Chlvir3,Chlvir,190,7,1,4636.875,0.675,23.51666667,95.75833333,0.122941209,0.062535131,-0.648748802,628.0713691,8.1823,4.8871,0.138118721,0.082495142,1,Grass
Chlvir3,Chlvir,191,9,2,4495.183333,7.633333333,26.50833333,81.49166667,0.641086136,0.019310912,-1.332771225,628.0713691,8.1823,4.8871,1.561935163,0.932908025,1,Grass
Chlvir3,Chlvir,189,17,0,4680.625,10.66666667,26.69166667,67.975,1.121239979,0.075881432,-0.577274614,628.0713691,8.1823,4.8871,2.182616821,1.303626935,1,Grass
Chlvir3,Chlvir,190,13,1,4549.325,13.275,26.50833333,72.625,0.948199874,0.035827277,-0.903549603,628.0713691,8.1823,4.8871,2.716334841,1.622404458,1,Grass
Chlvir3,Chlvir,192,13,3,4460.54,1.035,26.725,67.95,1.12432751,0.008742675,-2.540918262,628.0713691,8.1823,4.8871,0.211782038,0.126492551,1,Grass
Chlvir3,Chlvir,190,23,1,4506.941667,0.058333333,23.5,91.45,0.247567881,0.022897889,-1.191738724,628.0713691,8.1823,4.8871,0.011936186,0.00712921,1,Grass
Chlvir3,Chlvir,190,11,1,4578.158333,17.55833333,26.325,74.625,0.869414833,0.044623125,-0.792676096,628.0713691,8.1823,4.8871,3.592791908,2.145892149,1,Grass
Chlvir3,Chlvir,192,9,3,4465.958333,1.625,26.93333333,80.7,0.68527178,0.010395583,-2.142142717,628.0713691,8.1823,4.8871,0.332508031,0.198599416,1,Grass
Chlvir3,Chlvir,191,18,2,4471.55,1.033333333,26.79166667,68,1.127090455,0.012101367,-1.878764372,628.0713691,8.1823,4.8871,0.211441005,0.126288859,1,Grass
Chlvir3,Chlvir,191,17,2,4472.583333,1.241666667,26.625,68.5,1.098614131,0.012416594,-1.839831414,628.0713691,8.1823,4.8871,0.254070239,0.151750323,1,Grass
Chlvir3,Chlvir,191,22,2,4470.1,0.283333333,23.54166667,88.175,0.343274041,0.011659032,-1.937749417,628.0713691,8.1823,4.8871,0.057975759,0.03462759,1,Grass
Chlvir3,Chlvir,190,5,1,4638.216667,0.408333333,23.48333333,95.60833333,0.127031556,0.062944418,-0.646223782,628.0713691,8.1823,4.8871,0.0835533,0.049904469,1,Grass
Chlvir3,Chlvir,192,1,3,4469.641667,0.133333333,23.40833333,93.90833333,0.175407305,0.011519214,-1.957565345,628.0713691,8.1823,4.8871,0.02728271,0.016295337,1,Grass
Chlvir3,Chlvir,190,9,1,4614.416667,17.175,26.44166667,82.65833333,0.59855041,0.05568403,-0.695160844,628.0713691,8.1823,4.8871,3.514354116,2.099043056,1,Grass
Chlvir3,Chlvir,190,12,1,4562.6,15.55833333,26.475,73.65833333,0.910668196,0.039876926,-0.847479904,628.0713691,8.1823,4.8871,3.183551254,1.901462099,1,Grass
Chlvir3,Chlvir,190,20,1,4507.108333,1.35,23.59166667,71.725,0.82624017,0.022948732,-1.190041135,628.0713691,8.1823,4.8871,0.276237441,0.164990284,1,Grass
Chlvir3,Chlvir,191,1,2,4506.808333,0.058333333,23.49166667,94.04166667,0.172441273,0.022857214,-1.193101867,628.0713691,8.1823,4.8871,0.011936186,0.00712921,1,Grass
Chlvir3,Chlvir,190,21,1,4507,0.108333333,23.48333333,84.26666667,0.455003793,0.022915684,-1.191143768,628.0713691,8.1823,4.8871,0.022167202,0.013239961,1,Grass
Chlvir3,Chlvir,191,3,2,4506.558333,0.166666667,23.5,95.18333333,0.139468066,0.02278095,-1.19567001,628.0713691,8.1823,4.8871,0.034103388,0.020369171,1,Grass
Chlvir3,Chlvir,190,16,1,4523.325,7.025,26.49166667,71.01666667,1.002940406,0.027895761,-1.0522958,628.0713691,8.1823,4.8871,1.437457797,0.858560551,1,Grass
Chlvir3,Chlvir,191,10,2,4489.491667,5.691666667,26.125,76.05,0.811013171,0.017574621,-1.421138694,628.0713691,8.1823,4.8871,1.164630694,0.695607185,1,Grass
Chlvir3,Chlvir,191,7,2,4505.816667,0.133333333,23.5,95.75,0.123060058,0.022554698,-1.20338433,628.0713691,8.1823,4.8871,0.02728271,0.016295337,1,Grass
Chlvir3,Chlvir,189,19,0,4650.141667,14.98333333,26.81666667,69.19166667,1.086680865,0.066582238,-0.624824244,628.0713691,8.1823,4.8871,3.065894566,1.83118846,1,Grass
Chlvir3,Chlvir,189,18,0,4665.125,15.5,26.85833333,69.38333333,1.082565899,0.071153029,-0.600301705,628.0713691,8.1823,4.8871,3.171615068,1.894332889,1,Grass
Chlvir3,Chlvir,191,14,2,4477.325,2.125,26.65,69.50833333,1.065034162,0.013863079,-1.687522036,628.0713691,8.1823,4.8871,0.434818195,0.259706928,1,Grass
Chlvir3,Chlvir,191,21,2,4470.383333,0.358333333,23.55,83.09166667,0.490927066,0.011745466,-1.925792699,628.0713691,8.1823,4.8871,0.073322284,0.043793717,1,Grass
Chlvir3,Chlvir,191,0,2,4506.866667,0.075,23.5,92.98333333,0.203169743,0.022875009,-1.192504935,628.0713691,8.1823,4.8871,0.015346525,0.009166127,1,Grass
Chlvir3,Chlvir,190,2,1,4639.516667,0.491666667,23.51666667,94.175,0.16883959,0.063340994,-0.643800877,628.0713691,8.1823,4.8871,0.100604994,0.060089054,1,Grass
Chlvir3,Chlvir,192,6,3,4468.841667,0.166666667,23.48333333,95.70833333,0.124144726,0.011275167,-1.993639697,628.0713691,8.1823,4.8871,0.034103388,0.020369171,1,Grass
Chlvir3,Chlvir,192,5,3,4469.008333,0.158333333,23.5,95.5,0.130298885,0.01132601,-1.985961886,628.0713691,8.1823,4.8871,0.032398218,0.019350712,1,Grass
Chlvir3,Chlvir,192,10,3,4464.158333,1.8,26.86666667,74.425,0.904953459,0.009846478,-2.25334089,628.0713691,8.1823,4.8871,0.368316589,0.219987045,1,Grass
Chlvir3,Chlvir,189,21,0,4641.833333,0.816666667,23.5,82.85833333,0.496342233,0.064047712,-0.639539713,628.0713691,8.1823,4.8871,0.1671066,0.099808937,1,Grass
Colmop1,Colmop,257,20,5,5412.05,2.091666667,22.8,81.4,0.515846502,0.059437527,-0.668712254,797.2288735,7.9947,5.1778,0.403968223,0.261631664,12,Tree
Colmop1,Colmop,259,6,7,5347.241667,0.175,23.4,98.125,0.053964943,0.048492411,-0.754552275,797.2288735,7.9947,5.1778,0.033798138,0.021889502,12,Tree
Colmop1,Colmop,258,6,6,5410.483333,0.166666667,23.4,98.34166667,0.047728994,0.059172942,-0.670491375,797.2288735,7.9947,5.1778,0.032188703,0.020847145,12,Tree
Colmop1,Colmop,254,23,2,5657.875,0.191666667,23.4,98.04166667,0.056363385,0.100953535,-0.482454157,797.2288735,7.9947,5.1778,0.037017009,0.023974216,12,Tree
Colmop1,Colmop,256,0,4,5571.425,0.241666667,23.3,98.16666667,0.052448387,0.086353478,-0.532977829,797.2288735,7.9947,5.1778,0.046673619,0.03022836,12,Tree
Colmop1,Colmop,256,17,4,5503.316667,7.091666667,23.6,78.3,0.631819756,0.074851043,-0.582109979,797.2288735,7.9947,5.1778,1.369629315,0.887046001,12,Tree
Colmop1,Colmop,256,3,4,5571.116667,0.041666667,23.4,98.08333333,0.055164164,0.086301406,-0.533178894,797.2288735,7.9947,5.1778,0.008047176,0.005211786,12,Tree
Colmop1,Colmop,257,9,5,5477.841667,6.208333333,23.98333333,82.4,0.522616914,0.070548713,-0.603407567,797.2288735,7.9947,5.1778,1.199029189,0.776556135,12,Tree
Colmop1,Colmop,259,8,7,5345.166667,1.9,24.85,95.95,0.124373694,0.048141976,-0.757801612,797.2288735,7.9947,5.1778,0.366951215,0.237657448,12,Tree
Colmop1,Colmop,256,9,4,5561.891667,6.441666667,24.10833333,83.2,0.502598469,0.084743447,-0.539274931,797.2288735,7.9947,5.1778,1.244093373,0.805742137,12,Tree
Colmop1,Colmop,256,2,4,5571.158333,0.091666667,23.4,98.26666667,0.049887592,0.086308443,-0.533151713,797.2288735,7.9947,5.1778,0.017703787,0.01146593,12,Tree
Colmop1,Colmop,256,4,4,5570.95,0.166666667,23.4,98,0.057562606,0.086273258,-0.533287649,797.2288735,7.9947,5.1778,0.032188703,0.020847145,12,Tree
Colmop1,Colmop,258,3,6,5410.941667,0.091666667,23.31666667,98.15,0.052980003,0.059250347,-0.669969623,797.2288735,7.9947,5.1778,0.017703787,0.01146593,12,Tree
Colmop1,Colmop,255,2,3,5657.35,0.158333333,23.30833333,98.3,0.048658481,0.10086487,-0.482730425,797.2288735,7.9947,5.1778,0.030579268,0.019804787,12,Tree
Colmop1,Colmop,259,4,7,5347.566667,0.108333333,23.35,98.4,0.045911611,0.048547299,-0.754046738,797.2288735,7.9947,5.1778,0.020922657,0.013550644,12,Tree
Colmop1,Colmop,257,0,5,5487.016667,0.158333333,23.4,98.35833333,0.047249306,0.072098228,-0.595521404,797.2288735,7.9947,5.1778,0.030579268,0.019804787,12,Tree
Colmop1,Colmop,256,6,4,5570.85,0.1,23.3,98.21666667,0.051017977,0.08625637,-0.533352926,797.2288735,7.9947,5.1778,0.019313222,0.012508287,12,Tree
Colmop1,Colmop,257,21,5,5411.825,0.225,23.25,95.075,0.14037172,0.059399528,-0.668967016,797.2288735,7.9947,5.1778,0.043454749,0.028143645,12,Tree
Colmop1,Colmop,252,21,0,5810.091667,0.191666667,23.21666667,94.83333333,0.146849483,0.126660555,-0.413440473,797.2288735,7.9947,5.1778,0.037017009,0.023974216,12,Tree
Colmop1,Colmop,259,14,7,5319.933333,2.808333333,25.09166667,75.64166667,0.78243992,0.04388046,-0.800609551,797.2288735,7.9947,5.1778,0.542379646,0.351274386,12,Tree
Colmop1,Colmop,257,10,5,5470.991667,6.85,23.05,76.83333333,0.652704051,0.069391855,-0.609464843,797.2288735,7.9947,5.1778,1.322955695,0.856817642,12,Tree
Colmop1,Colmop,253,10,1,5798.5,5.025,22.625,77.39166667,0.620910742,0.124702903,-0.418057977,797.2288735,7.9947,5.1778,0.970489397,0.628541409,12,Tree
Colmop1,Colmop,258,17,6,5358.325,4.841666667,23.79166667,78.54166667,0.632282537,0.050364213,-0.737809984,797.2288735,7.9947,5.1778,0.935081824,0.60560955,12,Tree
Colmop1,Colmop,254,3,2,5740.025,0.008333333,23.4,98.28333333,0.049407903,0.114827388,-0.442773327,797.2288735,7.9947,5.1778,0.001609435,0.001042357,12,Tree
Colmop1,Colmop,258,14,6,5373.925,5.6,23.59166667,78.14166667,0.636417854,0.05299881,-0.715847495,797.2288735,7.9947,5.1778,1.081540423,0.700464057,12,Tree
Colmop1,Colmop,257,22,5,5411.55,0.275,23.29166667,97.76666667,0.063855801,0.059353085,-0.669278733,797.2288735,7.9947,5.1778,0.05311136,0.034397789,12,Tree
Colmop1,Colmop,253,19,1,5744.116667,5.691666667,22.6,78.95,0.57718413,0.115518407,-0.440959645,797.2288735,7.9947,5.1778,1.099244209,0.711929987,12,Tree
Colmop1,Colmop,258,21,6,5348.316667,0.325,23.25,95.61666667,0.124812161,0.048673962,-0.752883589,797.2288735,7.9947,5.1778,0.062767971,0.040651932,12,Tree
Colmop1,Colmop,253,17,1,5755.9,6.283333333,22.58333333,78.90833333,0.57775968,0.117508428,-0.435811466,797.2288735,7.9947,5.1778,1.213514105,0.78593735,12,Tree
Colmop1,Colmop,259,12,7,5327.283333,4.016666667,24.025,78.53333333,0.641269348,0.04512176,-0.78746853,797.2288735,7.9947,5.1778,0.775747744,0.502416184,12,Tree
Colmop1,Colmop,254,2,2,5740.033333,0.133333333,23.36666667,98.65833333,0.038544236,0.114828795,-0.44276962,797.2288735,7.9947,5.1778,0.025750962,0.016677716,12,Tree
Colmop1,Colmop,253,4,1,5809.041667,0.133333333,23.33333333,97.66666667,0.066885197,0.126483226,-0.413855234,797.2288735,7.9947,5.1778,0.025750962,0.016677716,12,Tree
Colmop1,Colmop,255,19,3,5575.425,6.608333333,23.98333333,80.8,0.572249708,0.087029016,-0.530384799,797.2288735,7.9947,5.1778,1.276282076,0.826589282,12,Tree
Colmop1,Colmop,256,22,4,5487.291667,0.216666667,23.39166667,98.60833333,0.040032343,0.072144671,-0.595288909,797.2288735,7.9947,5.1778,0.041845314,0.027101288,12,Tree
Colmop1,Colmop,253,18,1,5749.808333,6.091666667,22.575,79.125,0.571535661,0.11647964,-0.438459232,797.2288735,7.9947,5.1778,1.176497097,0.761963134,12,Tree
Colmop1,Colmop,256,5,4,5570.95,0,23.34166667,98,0.057360666,0.086273258,-0.533287649,797.2288735,7.9947,5.1778,0,0,12,Tree
Colmop1,Colmop,252,23,0,5809.75,0.2,23.4,97.53333333,0.07099388,0.126602853,-0.413575359,797.2288735,7.9947,5.1778,0.038626444,0.025016573,12,Tree
Colmop1,Colmop,258,11,6,5391.175,5.866666667,23.05833333,76.76666667,0.65447748,0.055912066,-0.693475834,797.2288735,7.9947,5.1778,1.133042347,0.733819489,12,Tree
Colmop1,Colmop,254,22,2,5658.066667,0.108333333,23.4,98,0.057562606,0.100985904,-0.482353378,797.2288735,7.9947,5.1778,0.020922657,0.013550644,12,Tree
Colmop1,Colmop,252,19,0,5813.325,5.575,24.45,79.61666667,0.624386002,0.127206614,-0.41216757,797.2288735,7.9947,5.1778,1.076712117,0.697336986,12,Tree
Colmop1,Colmop,253,1,1,5809.458333,0.183333333,23.4,97.175,0.081307181,0.126553595,-0.413690564,797.2288735,7.9947,5.1778,0.035407573,0.022931859,12,Tree
Colmop1,Colmop,254,11,2,5719.275,6.891666667,23.21666667,78.025,0.625412692,0.111323037,-0.452188204,797.2288735,7.9947,5.1778,1.331002871,0.862029428,12,Tree
Colmop1,Colmop,256,10,4,5554.575,7.316666667,23.23333333,77.19166667,0.649645837,0.083507776,-0.544223934,797.2288735,7.9947,5.1778,1.413084064,0.915189646,12,Tree
Colmop1,Colmop,253,2,1,5809.308333,0.15,23.31666667,97.225,0.079468562,0.126528262,-0.413749833,797.2288735,7.9947,5.1778,0.028969833,0.01876243,12,Tree
Colmop1,Colmop,258,8,6,5408.266667,2.15,24.875,96,0.123231337,0.058798581,-0.673029664,797.2288735,7.9947,5.1778,0.415234269,0.268928165,12,Tree
Colmop1,Colmop,253,9,1,5803.525,3.858333333,22.65,78.78333333,0.583486447,0.125551547,-0.416045767,797.2288735,7.9947,5.1778,0.745168476,0.482611397,12,Tree
Colmop1,Colmop,255,6,3,5656.858333,0.258333333,23.375,97.90833333,0.060111461,0.100781835,-0.482989447,797.2288735,7.9947,5.1778,0.04989249,0.032313074,12,Tree
Colmop1,Colmop,255,13,3,5619.525,7.358333333,23.675,79.06666667,0.612486728,0.094476818,-0.503540915,797.2288735,7.9947,5.1778,1.42113124,0.920401433,12,Tree
Colmop1,Colmop,253,16,1,5762.183333,6.416666667,22.64166667,79.03333333,0.576325644,0.118569585,-0.433110382,797.2288735,7.9947,5.1778,1.239265068,0.802615066,12,Tree
Colmop1,Colmop,252,18,0,5818.9,6.308333333,23.05833333,76.31666667,0.667621559,0.128148145,-0.40998785,797.2288735,7.9947,5.1778,1.218342411,0.789064422,12,Tree
Colmop1,Colmop,257,17,5,5424.85,6.075,23.925,78.025,0.652675519,0.061599248,-0.654618311,797.2288735,7.9947,5.1778,1.173278226,0.759878419,12,Tree
Colmop1,Colmop,258,18,6,5353.958333,4.366666667,23.91666667,78.00833333,0.652961972,0.049626751,-0.744286209,797.2288735,7.9947,5.1778,0.84334402,0.546195188,12,Tree
Colmop1,Colmop,254,6,2,5739.733333,0.1,23.29166667,97.95,0.058618136,0.11477813,-0.442903136,797.2288735,7.9947,5.1778,0.019313222,0.012508287,12,Tree
Colmop1,Colmop,252,20,0,5810.283333,3.041666667,23.00833333,82.45,0.494235544,0.126692924,-0.413364837,797.2288735,7.9947,5.1778,0.587443831,0.380460388,12,Tree
Colmop1,Colmop,255,16,3,5596.641667,7.625,23.26666667,78.325,0.618809961,0.09061218,-0.51708784,797.2288735,7.9947,5.1778,1.472633165,0.953756864,12,Tree
Colmop1,Colmop,256,13,4,5532.733333,7.225,24.025,79.89166667,0.600737418,0.07981906,-0.559641386,797.2288735,7.9947,5.1778,1.395380277,0.903723717,12,Tree
Colmop1,Colmop,258,19,6,5350.1,3.858333333,23.875,76.775,0.68771161,0.048975139,-0.750137167,797.2288735,7.9947,5.1778,0.745168476,0.482611397,12,Tree
Colmop1,Colmop,255,1,3,5657.508333,0.183333333,23.3,98.19166667,0.051733182,0.10089161,-0.482647072,797.2288735,7.9947,5.1778,0.035407573,0.022931859,12,Tree
Colmop1,Colmop,253,11,1,5793.091667,5.408333333,22.53333333,77.825,0.605563939,0.12378952,-0.420242074,797.2288735,7.9947,5.1778,1.044523414,0.676489841,12,Tree
Colmop1,Colmop,259,2,7,5347.675,-0.016666667,23.3,98.14166667,0.053163593,0.048565594,-0.753878429,797.2288735,7.9947,5.1778,-0.00321887,-0.002084714,12,Tree
Colmop1,Colmop,253,5,1,5808.883333,0.158333333,23.4,97.63333333,0.06811575,0.126456486,-0.413917837,797.2288735,7.9947,5.1778,0.030579268,0.019804787,12,Tree
Colmop1,Colmop,254,21,2,5658.175,0.233333333,23.33333333,95.96666667,0.11543651,0.1010042,-0.482296435,797.2288735,7.9947,5.1778,0.045064184,0.029186002,12,Tree
Colmop1,Colmop,256,12,4,5539.958333,7.258333333,23.11666667,77.925,0.624396159,0.081039249,-0.55443032,797.2288735,7.9947,5.1778,1.401818018,0.907893146,12,Tree
Colmop1,Colmop,257,1,5,5486.883333,0.133333333,23.38333333,98.25,0.050318237,0.07207571,-0.595634209,797.2288735,7.9947,5.1778,0.025750962,0.016677716,12,Tree
Colmop1,Colmop,256,1,4,5571.25,0.175,23.33333333,98.3,0.048732044,0.086323924,-0.533091926,797.2288735,7.9947,5.1778,0.033798138,0.021889502,12,Tree
